time,mean,low_limit,upper_limit
3.391,0.0001911493576825297,9.004209892207808e-5,0.00036856092406513754
3.392,0.00019130734635959762,8.967565009265959e-5,0.0003677196578747062
3.393,0.00019145865941404733,8.965001143808664e-5,0.0003650192803303353
3.394,0.00019149901598601284,8.988740998578743e-5,0.00036544301939090123
3.395,0.00019163096590548706,9.038598484797004e-5,0.00036527126828096604
3.396,0.00019169922800027158,9.01430918253572e-5,0.00036781774864027097
3.397,0.0001917742399343402,9.010235424075362e-5,0.0003665226169135323
3.398,0.00019185055687153115,8.953495926392806e-5,0.00036584607264946876
3.399,0.00019184111945926146,8.895262699628632e-5,0.0003655475037143653
3.4,0.00019195228025673005,8.874003908185258e-5,0.0003647943915420175
3.401,0.00019202356020455358,8.83029531379455e-5,0.00036479989163526477
3.402,0.00019202103344097347,8.784469129466171e-5,0.0003616445985175506
3.403,0.00019200142167971013,8.810213882315643e-5,0.0003610875334165833
3.404,0.00019210038985403543,8.831077857472124e-5,0.0003602136008840862
3.405,0.00019206870404535619,8.881055886811052e-5,0.00036100232766434246
3.406,0.0001921572448690247,8.898883048234717e-5,0.00036194617229601023
3.407,0.00019224361837734028,8.892097702508633e-5,0.0003629576308577086
3.408,0.00019226625856797984,8.856844491197908e-5,0.00036405832341978325
3.409,0.00019231059038660422,8.869822345109463e-5,0.0003640165211473612
3.41,0.00019235734133413472,8.86697107895377e-5,0.00036400633664367815
3.411,0.0001924044607703545,8.952155788603336e-5,0.0003664011580494643
3.412,0.0001925181945622595,8.928014661078495e-5,0.00036640467061502165
3.413,0.00019262784721215775,8.927135848572299e-5,0.00036646198453381987
3.414,0.0001926312843261347,8.86416095440874e-5,0.0003639182245790461
3.415,0.00019253903837225056,8.840865212930848e-5,0.000360745902729624
3.416,0.0001925458239531197,8.894743210504669e-5,0.00036087788271896076
3.417,0.0001926592442238333,8.868940127063429e-5,0.0003626261650150196
3.418,0.00019272176515195137,8.860262110700588e-5,0.0003613340437803462
3.419,0.00019280861845158073,8.914710211415188e-5,0.0003607644782486312
3.42,0.00019282898993247007,8.870076219665916e-5,0.0003623067302604552
3.421,0.00019291263604618238,8.845088658325493e-5,0.0003648385833171265
3.422,0.00019293298910131581,8.83063270551901e-5,0.00036358417028283267
3.423,0.0001929187060621893,8.870824661406237e-5,0.00036269743993867613
3.424,0.00019298741888425065,8.881014032528263e-5,0.0003626511891226718
3.425,0.00019300296751630091,8.890559657963735e-5,0.0003644418273965394
3.426,0.00019307223411370043,8.882013943513952e-5,0.0003623932460276673
3.427,0.00019310836666671226,8.88453677530274e-5,0.0003639235239852335
3.428,0.00019316922455355238,8.855397138348738e-5,0.0003627923663471638
3.429,0.00019322744403689205,8.888580240701732e-5,0.0003620606149499308
3.43,0.00019325701198941075,8.904543884237517e-5,0.00036256566671279876
3.431,0.0001933034740093454,8.865021089992286e-5,0.00036245283223713444
3.432,0.0001933722693426822,8.881589730373141e-5,0.0003616887205954839
3.433,0.0001934038842433769,8.919262917689045e-5,0.00036157536001171634
3.434,0.00019343855400602946,8.937275459192341e-5,0.0003641569984705686
3.435,0.00019341260654056025,8.853843547998002e-5,0.00036227647486602717
3.436,0.00019351528671757558,8.877296070681012e-5,0.00036197502043539145
3.437,0.0001934220691453464,8.795579579505371e-5,0.0003628457399004161
3.438,0.00019341875590581526,8.746095726635533e-5,0.0003626399744601234
3.439,0.00019344174377411685,8.761898753077132e-5,0.00036537347252503126
3.44,0.0001935264773530369,8.775909283090268e-5,0.0003663029784645508
3.441,0.00019353744049764463,8.847101319585995e-5,0.00036773714736463073
3.442,0.00019355571552055777,8.858146129753032e-5,0.0003666219592527662
3.443,0.00019364210963478,8.793694825756055e-5,0.0003658744899819751
3.444,0.0001936144371691375,8.757424059858584e-5,0.0003646307142378362
3.445,0.00019367824725249734,8.755219731469786e-5,0.0003665123137223598
3.446,0.00019374339310969016,8.744394228447325e-5,0.00036357741763319844
3.447,0.00019376598010543703,8.744051074899337e-5,0.0003646955528300408
3.448,0.00019373632991506458,8.701936918579222e-5,0.0003661823896884594
3.449,0.00019369907471712965,8.684120571486565e-5,0.00036579245217593134
3.45,0.0001937506083722356,8.672732261030385e-5,0.0003653260055230803
3.451,0.00019383382785066923,8.626513135353257e-5,0.0003637094026209272
3.452,0.00019396424550949324,8.652671806037347e-5,0.00036532848924481886
3.453,0.00019394355395502855,8.694341179775887e-5,0.0003618779170550309
3.454,0.00019402371265298253,8.735590256530414e-5,0.00036332272575807675
3.455,0.00019409652594331268,8.821343734757178e-5,0.00036341415770147997
3.456,0.00019415711481456953,8.872747749815392e-5,0.0003639229316119982
3.457,0.00019418658529892535,8.889552017217863e-5,0.0003672381814599092
3.458,0.00019423347438861453,8.93331951645413e-5,0.0003695507856578344
3.459,0.00019422856769440373,8.904437590860504e-5,0.00037106714670188164
3.46,0.00019415831054851352,8.906937604795487e-5,0.00037080150492390654
3.461,0.00019416695021654473,8.937204616417018e-5,0.0003705153872627195
3.462,0.0001942215923728444,9.004081992055808e-5,0.0003689498968148763
3.463,0.00019432021327201335,9.017447246582538e-5,0.0003718941950378821
3.464,0.00019437782550631933,9.016845644525562e-5,0.00036964464359441005
3.465,0.0001943801577242756,9.013680841227903e-5,0.0003696151894764659
3.466,0.00019426486604848454,9.044170217132297e-5,0.0003701729734869818
3.467,0.0001942294043606531,9.036550291722327e-5,0.00036831924201342133
3.468,0.0001942894218367358,9.022906898209962e-5,0.000367086513989468
3.469,0.00019454514926775892,9.006078125798268e-5,0.00037128331263236566
3.47,0.000194589819090927,9.022628256259225e-5,0.00037086711223551866
3.471,0.00019458286731409655,9.006341639002292e-5,0.0003689916649220849
3.472,0.0001946422793268296,9.07329325007889e-5,0.00037298560294817034
3.473,0.0001947020820763655,9.090442612262163e-5,0.0003720113771523082
3.474,0.0001947094737010578,9.080186522992568e-5,0.00037280835554953195
3.475,0.00019472752415855698,9.127833983641682e-5,0.0003726383414952917
3.476,0.00019470434943962323,9.051389472090727e-5,0.0003715173761602833
3.477,0.000194712321571761,9.033757781521177e-5,0.000370898347774755
3.478,0.0001946148499355761,9.05215815161188e-5,0.00037162262474928556
3.479,0.00019465159932267935,9.050666091235676e-5,0.0003746844230165578
3.48,0.0001946917857829434,9.102518592948163e-5,0.000374970846188957
3.481,0.0001946748442590877,9.103108153682417e-5,0.0003752776824179501
3.482,0.00019466546280822404,9.066350350508137e-5,0.00037236233590468227
3.483,0.00019461103359747782,9.075410455744089e-5,0.00037240669300071024
3.484,0.0001945720286902478,8.93820683529006e-5,0.00037126922105124954
3.485,0.00019462958874541164,9.004462109802098e-5,0.0003712557632472108
3.486,0.00019464763618514669,8.980445069158869e-5,0.0003750651231083507
3.487,0.00019465345243878583,8.979329812473613e-5,0.0003751427474211333
3.488,0.00019471485072429723,8.963597220577738e-5,0.0003734390715855462
3.489,0.00019474067214183993,8.916968122017348e-5,0.00037519580480732564
3.49,0.00019473428389039444,8.900700281540584e-5,0.00037583553487169786
3.491,0.00019472858856299543,8.897166461852552e-5,0.0003769673293270468
3.492,0.00019471419976446354,8.859037961306302e-5,0.00037617009497953866
3.493,0.0001948157180014088,8.850181442537681e-5,0.00037575275733403265
3.494,0.0001947517601956524,8.883441716751318e-5,0.00037720612213505716
3.495,0.00019484601691832412,8.899499040832571e-5,0.0003788962910724221
3.496,0.00019491772339938224,8.840401588122132e-5,0.00037825993699989546
3.497,0.00019488078707544362,8.838696296707479e-5,0.00037713074234394894
3.498,0.0001948898026823266,8.891896640896615e-5,0.00037543812537959973
3.499,0.00019483717998287754,8.849724767303097e-5,0.00037723709620652874
3.5,0.00019490305511434252,8.9187000715361e-5,0.0003752098760400347
3.501,0.0001949415199052615,8.901555760570895e-5,0.0003786350936576282
3.502,0.00019488781830071571,8.857950424365674e-5,0.0003775214133583683
3.503,0.00019493500869067237,8.800611781130841e-5,0.0003779685000594328
3.504,0.00019499498159325713,8.801946848427988e-5,0.0003810774429107108
3.505,0.00019501900038526487,8.767093888439233e-5,0.00038307495563752697
3.506,0.0001950892380172123,8.710573723381848e-5,0.00038191481145461137
3.507,0.00019510023476999392,8.700221833345023e-5,0.0003811509431394819
3.508,0.00019517943464210217,8.706052112492816e-5,0.0003796887367686081
3.509,0.000195295390808587,8.660939786765744e-5,0.00037776268411897254
3.51,0.00019526402481382583,8.624158521020742e-5,0.00037760549107646057
3.511,0.00019536065836248966,8.624940477069066e-5,0.0003760284459700259
3.512,0.00019541130732777848,8.575291805839293e-5,0.0003734790988366382
3.513,0.00019534322232767393,8.579706129099697e-5,0.0003726842799111209
3.514,0.0001953585322578619,8.56840127409922e-5,0.000375430036908571
3.515,0.00019538893787192965,8.560902371361825e-5,0.00037632129609086097
3.516,0.00019547476958514998,8.55204522908717e-5,0.0003757427574511235
3.517,0.00019553692465116055,8.561319559831719e-5,0.0003771802854867002
3.518,0.0001955224383352235,8.608652367474856e-5,0.00037690728086262315
3.519,0.00019548444445641885,8.636338658760972e-5,0.00037487948572300365
3.52,0.0001955202173156961,8.629918254527568e-5,0.00037498583724712367
3.521,0.000195627169366522,8.631769644386465e-5,0.0003764111776769291
3.522,0.00019566878377073294,8.586338550478474e-5,0.0003763111741910159
3.523,0.00019581212366075984,8.52966864366578e-5,0.0003787514529714961
3.524,0.00019586070689391234,8.598634991222256e-5,0.0003791729868303154
3.525,0.00019589870639593468,8.577567441184469e-5,0.0003815098211963063
3.526,0.00019594777258577116,8.600795548162296e-5,0.0003787061837376509
3.527,0.00019610079855648293,8.565343605864064e-5,0.00037934422655009806
3.528,0.0001962667528026109,8.516423398939425e-5,0.00038034089702557384
3.529,0.00019628334830927295,8.551932469745289e-5,0.0003816467310236568
3.53,0.00019632936580920438,8.581545599202988e-5,0.00038179657362577454
3.531,0.00019641080192905753,8.460503515657616e-5,0.0003792246563810781
3.532,0.00019650846147476828,8.525959994936317e-5,0.00037925324594778186
3.533,0.00019660218841690863,8.527112280941034e-5,0.00038080795056654826
3.534,0.0001966686100509499,8.525657401626495e-5,0.00038005763701734366
3.535,0.00019669862869927467,8.589740392260986e-5,0.0003798562646210879
3.536,0.0001966603518621277,8.626984217586009e-5,0.00038094565280310253
3.537,0.0001966344914743994,8.645064703722638e-5,0.0003808159882902699
3.538,0.00019678083908097264,8.652268096160553e-5,0.00038188859235783155
3.539,0.0001968302281253151,8.693586678846351e-5,0.0003830613502642951
3.54,0.00019692809138025308,8.717939633494787e-5,0.0003834815495190122
3.541,0.0001969824998044121,8.688570382438696e-5,0.000384885606221895
3.542,0.00019705940927028276,8.737524216050552e-5,0.00038396834307111193
3.543,0.00019707497783695734,8.703555960972933e-5,0.00038204426807043657
3.544,0.0001970690868999005,8.731583199274519e-5,0.00038327933242587387
3.545,0.0001970670324112294,8.738936106258757e-5,0.0003827564341475233
3.546,0.00019712494132067456,8.732630561436149e-5,0.0003806577870587293
3.547,0.00019713611728916413,8.758910228291532e-5,0.0003826110410187065
3.548,0.00019719097858274083,8.804389003707697e-5,0.0003813189780951909
3.549,0.0001972634435911547,8.777833575166518e-5,0.0003829953149526857
3.55,0.0001972887367088759,8.775137461959669e-5,0.00038295677063776383
3.551,0.0001973148768740721,8.74701978834938e-5,0.0003824331324591961
3.552,0.00019741928674680284,8.75608829363496e-5,0.0003807708305501987
3.553,0.00019738110195080506,8.750902479470401e-5,0.00038046040278888753
3.554,0.0001974550423165128,8.702261519608495e-5,0.0003823519241103952
3.555,0.00019757161046268296,8.739648873759675e-5,0.000381882519557198
3.556,0.0001975790308279743,8.748690353195949e-5,0.00038476162717672414
3.557,0.00019762060577627086,8.749173558286222e-5,0.00038395622588494125
3.558,0.00019757023869591925,8.799047840152182e-5,0.00038340434611526997
3.559,0.00019764189905125301,8.778382118409468e-5,0.00038691724054697803
3.56,0.00019776599652038027,8.780219050032943e-5,0.00038562255037098855
3.561,0.00019788086378662192,8.73812959479214e-5,0.00038269037547107544
3.562,0.0001979296495122106,8.723413474269763e-5,0.00038191424091791676
3.563,0.0001980771907525374,8.728981261235563e-5,0.00037896757428925723
3.564,0.00019804489933072076,8.722290354037223e-5,0.00037847184091296287
3.565,0.0001981273639519471,8.719918022805813e-5,0.00037633703220242294
3.566,0.00019818167985670247,8.751358394814521e-5,0.00037571165467819006
3.567,0.00019822490258596733,8.782460557148333e-5,0.00037659445112063993
3.568,0.00019821573091464802,8.792713491315483e-5,0.00037657841655925283
3.569,0.00019835348471601173,8.883307679614453e-5,0.0003769552863946956
3.57,0.0001983873274650124,8.880153243532806e-5,0.0003764835504033575
3.571,0.0001984086815824321,8.88836652152194e-5,0.00037763728780022387
3.572,0.00019843969368008125,8.870366383422421e-5,0.0003778939755015701
3.573,0.00019853452950749912,8.882510611712628e-5,0.0003763539575556672
3.574,0.00019862795719197086,8.821011387806016e-5,0.0003778648633264239
3.575,0.0001986731970445788,8.856844186632646e-5,0.0003791504725764287
3.576,0.00019866717788582727,8.83961766891611e-5,0.00038175970250303953
3.577,0.0001987153549744745,8.838087367920346e-5,0.0003817812804786581
3.578,0.00019873343298505076,8.887284120285858e-5,0.00037940015540644656
3.579,0.00019872768784739457,8.93656913683696e-5,0.0003811356299867634
3.58,0.000198856002196227,8.908348707283543e-5,0.0003803516482404856
3.581,0.00019890065958930641,8.891482753327947e-5,0.0003816243812440346
3.582,0.00019888383799009725,8.92608213356547e-5,0.00038130579852957826
3.583,0.00019894086320285318,8.923783562156868e-5,0.0003806645225628394
3.584,0.00019899324363908586,8.918449554800285e-5,0.00038126159901257775
3.585,0.0001991279889838379,8.938767253622821e-5,0.0003818593334913657
3.586,0.00019924093866418444,8.909936976999439e-5,0.0003834602871516815
3.587,0.00019926381987800065,8.976724369709192e-5,0.00038498202284974843
3.588,0.00019923797908717665,8.946617434608325e-5,0.00038524397944190135
3.589,0.00019922461736203374,8.898823564493685e-5,0.0003801592646682808
3.59,0.00019939026645405595,8.904268855235736e-5,0.0003798428566407646
3.591,0.00019947878280397822,8.946477963525692e-5,0.00038116988504261303
3.592,0.00019951033346935653,8.946696693047692e-5,0.00037936941803310635
3.593,0.000199576502019331,8.956966024229113e-5,0.00037700025592853135
3.594,0.00019963369826412125,8.994387220920566e-5,0.000375944886058788
3.595,0.00019972203782095256,8.965233202100794e-5,0.0003775745191880449
3.596,0.00019980728025046406,8.976166341384955e-5,0.0003801066027715669
3.597,0.00019982490938946039,8.975994931787436e-5,0.00037993607601782977
3.598,0.00019986498718554347,8.963466194244972e-5,0.00038208367976881076
3.599,0.00019987915196458832,8.98703739829422e-5,0.0003832073931583842
3.6,0.0001999706633414901,8.954140326734388e-5,0.0003842577078404156
3.601,0.00020005769066217764,8.996133388041426e-5,0.000382473272534446
3.602,0.00020003075657697977,8.995258641938928e-5,0.0003813537586654992
3.603,0.00020001160149024595,9.02498663264547e-5,0.000383317356764771
3.604,0.00020004684055793456,9.032159623170704e-5,0.00038158189928238085
3.605,0.0001999483310705901,9.077715352849339e-5,0.0003785625328789483
3.606,0.00020001602296465225,9.09932945600608e-5,0.0003783079321910233
3.607,0.000199976297807507,9.108889522499363e-5,0.0003779649912158947
3.608,0.0002000000185093806,9.103929688785927e-5,0.0003791028859645467
3.609,0.0002001765560445166,9.106132736607873e-5,0.00037933802198994085
3.61,0.00020027636489133865,9.126332018539847e-5,0.0003804893604996447
3.611,0.00020032109956852486,9.139388508595258e-5,0.0003792107673970587
3.612,0.00020033828813098675,9.159337094830586e-5,0.0003809660297300579
3.613,0.0002003590367155926,9.088319022284605e-5,0.00038594855640584447
3.614,0.000200501909522817,9.120956153796051e-5,0.0003841208494964883
3.615,0.00020057907892450744,9.12702981238777e-5,0.00038326772501494756
3.616,0.0002006824400919177,9.13809813938422e-5,0.00038724685662153125
3.617,0.00020069156885351537,9.081138261843247e-5,0.0003879517080752085
